code,parent_code,name,level,prefixed_id
34790-1,,"Polypropylene, in primary forms",0,3214d4e6-7156-4b9b-927d-372e516c14fa
34790-2,,Acrylic polymers in primary forms,0,41b6ea34-1cfe-4649-98c8-b56cbcb61804
34790-3,,Polyamides in primary forms,0,19b0e32a-2f87-46e9-aeb1-e4f97993fbe9
34790-4,,"Amino-resins, phenolic resins and polyurethanes, in primary forms",0,0e08efe7-43c2-4a8b-8bdd-716bb2fd3da4
34790-5,,Silicones in primary forms,0,ec5778f7-5229-4315-8e09-8c604b38128a
34800-0,,Synthetic rubber,0,a88646aa-40db-472c-b5a7-876e8522c851
35110-1,,Paints and varnishes dispersed or dissolved in a non-aqueous medium,0,14f21d57-9b2a-451a-be51-c86176ca95a1
35110-2,,Paints and varnishes dispersed or dissolved in an aqueous medium,0,18694523-f372-4694-a9a0-91326133f994
35130-0,,Printing ink,0,58fad631-e3ab-4687-ae4c-ca9984675baa
35220-1,,Carboxyamide- and amide-function compounds of carbonic acid,0,11c02a0b-fb81-40d2-be98-282442351b08
35230-0,,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero-atom(s) only",0,ec5ec020-1a31-47d0-87dd-613450384bf2
35250-1,,Provitamins and vitamins,0,6b06f6a4-793c-4bc9-a249-c1e5a4f0622d
35250-2,,"Hormones, prostaglandins, thromboxanes and leukotrienes, derivatives and structural analogues thereof",0,c22f72a5-e0f8-4f60-8768-1e17a0a30a56
35250-3,,Antibiotics,0,085b742b-ad2d-49ee-94ec-7dc3fd45f444
35260-1,,"Medicaments containing penicillins or derivatives thereof, n.p.r.s.",0,d2631bd3-1fbb-4578-8014-85dbdf1cf943
35260-10,,"Other medicaments for therapeutic or prophylactic uses, n.p.r.s.",0,cb297570-afcf-44ed-b9e9-6ec9c3226dc6
35260-11,,"Medicaments of alkaloids or derivatives thereof, p.r.s.",0,f8e00d93-cc65-4870-b76f-6b5b672a27fe
35260-12,,"Medicaments containing vitamins, provitamins, p.r.s.",0,aaadb9c5-b164-4662-98fc-da0b59bccd5a
35260-13,,"Other medicaments of mixed or unmixed products, p.r.s.",0,efbc9534-268e-4bc3-a811-3aff7f596131
35260-2,,"Medicaments of other antibiotics, n.p.r.s.",0,903592a6-dd0e-4296-a638-dc3430c69c75
35260-3,,"Medicaments of penicillins, streptomycins or deriv. thereof, p.r.s.",0,e11dcb65-605b-4bdb-bd76-f00f8b0a1208
35260-4,,"Medicaments of other antibiotics, p.r.s.",0,5841d2d4-1f38-44cb-b164-def39f50086b
35260-5,,"Medicaments containing insulin but not antibiotics, n.p.r.s.",0,6294d283-ad08-4452-8164-4429dcf11972
35260-6,,"Medicaments containing hormones but not insulin or antibiotics, n.p.r.s.",0,839c2bd3-9ae6-40d4-81a6-0945eb461f75
35260-7,,"Medicaments containing insulin but not antibiotics, p.r.s.",0,73bfaa5e-e983-40d4-b299-f64fd728454f
35260-8,,"Medicaments containing corticosteroid hormones and other hormones except insulin, p.r.s.",0,63a134ee-73f5-41d5-919a-dd1ea6452cb0
35260-9,,"Medicaments of alkaloids or derivatives thereof, n.p.r.s.",0,6e9c38c3-9d55-4b2b-898b-420f1af13259
35290-1,,Antisera and other blood fractions and modified immunological products,0,78ceeab3-6e6b-4ff1-8507-39070091e459
35290-2,,Vaccines for human medicine,0,f4f505ce-75b4-40a5-b9fe-13547f67a680
35300-1,,Organic surface active agents (except soap); detergents and washing preparations,0,2dbb7768-2d25-43c7-b447-88a5f63a8ee8
35321-0,,"Soap; paper, wadding, and similar, covered with soap or detergent",0,18d00e76-feae-4ed9-964f-9b1e4d271baa
35323-1,,Perfumes and toilet waters,0,ecae18c7-52c3-432e-b625-c2ee65d99e52
35323-2,,"Skin care and beauty preparations, including sunscreen",0,8ff01273-d5d6-43c6-9a58-5c26f038eaa8
35323-3,,Preparations for use on the hair,0,e4398ce1-0990-4651-b0ea-bb024a447611
35410-1,,Mixtures of odoriferous substances and their preparations,0,5a33aa5a-0434-4c41-8507-0982d48aaf98
35430-1,,Prepared additives for mineral oils (including gasoline),0,4d0b23ce-c0a7-42e7-8e96-49b331ca6835
35450-1,,"Prepared explosives, other than propellent powders",0,99bd474c-268a-4f7a-91db-f6acb2e84b8f
35470-0,,Chemical elements and compounds doped for use in electronics,0,2b91a71d-4c58-41bb-af6c-137bef2522aa
35510-0,,"Synthetic filament tow and staple fibers, not carded or combed",0,90bd1d97-e898-4188-a726-b949ec1f28de
35520-0,,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn), n.p.r.s.",0,de546fbb-69c7-4c95-8e6a-88f91558890b
35540-0,,"Artificial filament tow and staple fibers, not carded or combed",0,2ea38e2b-f5a8-45cd-89da-f036c85879db
35550-0,,"Artificial filament yarn (except sewing thread and multiple or cabled yarn), n.p.r.s.",0,0aa3aa78-d84d-4f7f-882f-c69f527d6860
36111-0,,"New pneumatic tyres, of rubber, for motor cars",0,f5249cef-bee5-4fb3-86ed-821b616f2b93
36112-0,,"New pneumatic tyres, of rubber, for motorcycles and bicycles",0,7fffa8e9-e2c2-4e0b-a432-5a1066d9b06d
36113-1,,"New pneumatic tyres, of rubber, for buses and lorries",0,97d81031-798f-45b1-b4d3-b980b876829c
36113-2,,"New pneumatic tyres, of rubber, for agricultural and other off-the-road vehicles",0,df7d9634-1006-43a4-b8d7-e25c40df526a
36220-0,,"Unvulcanized rubber and articles thereof; thread; plates and the like, of vulcanized rubber",0,a39a9e51-42ac-4cfc-85e1-1e9cb6745d96
36230-0,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber",0,df2d69d7-fdbb-40aa-853c-4fec8b36499f
36240-0,,"Conveyor or transmission belts or belting, of vulcanized rubber",0,76038183-fca5-4a89-8b1b-1c2d06ed6a88
36320-0,,"Tubes, pipes and hoses, and fittings therefor, of plastics",0,b668951f-8133-40fc-9dfe-5f16f6ba345d
36410-0,,"Sacks and bags, of plastics",0,768b3d5c-f67d-4df5-8eb1-1cbfab6d9a13
36490-1,,"Boxes, cases, crates and similar packing articles, of plastics",0,3b04da54-c439-495c-81e6-340ba63723f7
36490-2,,"Carboys, bottles and similar articles of plastics",0,8483381f-f32e-4eda-aa7d-e9c3db9c8b24
36490-3,,"Spools, cops and similar supports of plastics; stoppers, lids, caps and other closures of plastics",0,4f05251d-369e-4870-85c9-dd01b3f2507b
36910-0,,"Floor coverings of plastics, wall or ceiling coverings of plastics",0,6a6e0da5-bcf0-411b-a558-625387134782
36920-0,,"Self-adhesive plates, sheets and other flat shapes, of plastics",0,a1e5d02f-3444-4a4f-ba8f-9b186ab32912
36930-0,,"Plastic sanitary ware (baths, wash-basins etc.)",0,a84de9f9-dacb-40b2-aa8b-5a8f10ea9351
36940-0,,"Household articles and toilet articles, of plastics",0,51693b8f-adf4-468e-8b88-49135d36864a
36980-0,,Electrical insulating fittings of plastics,0,eab62174-bf29-4169-a31d-0df83a6ebd70
36990-1,,Office or school supplies of plastics,0,6a0d7a53-4ef6-4e86-a866-0f1f9e9aaaf1
37112-1,,"Drawn glass and blown glass, in sheets",0,c0b85449-fdf0-4531-ad8b-c3e25d98fac0
37115-0,,Safety glass,0,82ace2ae-a1d5-41c7-9a46-9608fe03e786
37121-0,,"Slivers, rovings, yarn and chopped strands, of glass",0,4257854a-b990-4fb6-bfce-b8a3b49d1dbf
37129-0,,"Voiles, webs, mats and other articles of glass fibers except woven fabrics",0,637d00f9-7cd0-42c1-a38b-dd8ba7122427
37191-0,,"Bottles, jars and other containers (except ampoules), stoppers, lids and other closures, of glass",0,de4b3f15-896d-4467-884e-72a8fc26c328
37210-0,,"Ceramic sinks, baths, water closet pans and similar sanitary fixtures",0,789f64c7-1a87-4cee-9058-c75f77a57c17
37221-0,,Ceramic household articles and toilet articles,0,2fb83851-c2a8-479c-907d-246e5ec326aa
37350-1,,"Building bricks, made of clay",0,12fef2be-584b-4693-82d6-7d4352df04f2
37350-2,,"Tiles, roofing, made of clay",0,de1a45ce-925c-4939-92c0-7267eee13809
37370-0,,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic cubes and the like",0,940495e0-5a31-421f-87de-b0158b1ef5fb
37420-0,,"Quicklime, slaked lime and hydraulic lime",0,967f0649-df19-42f8-84b1-8bd6ba46a7ed
37440-0,,"Cement, except in the form of clinkers",0,16a5b181-de60-4ba4-8f98-e91a870a9349
37530-0,,Articles of plaster or of compositions based on plaster,0,0d821e5d-6b1c-4bbd-8942-0918e2973998
37540-0,,"Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone",0,7ed80b30-3dfb-4b6f-a80c-5bcb94c06d78
37550-0,,"Pre-fabricated structural components for construction, of cement, concrete or artificial stone",0,45967974-f9aa-4843-af0b-2dc32d41a899
37570-0,,"Articles of asbestos-cement, cellulose fibre-cement or the like",0,409ce4c0-7cb4-4d34-b6c6-7608419a85f6
38110-0,,Seats,0,a3488785-199a-4f9d-b51e-d6fc4c1e30b6
38121-0,,"Metal furniture of a kind used in offices, other than seats",0,bba0e927-5a81-448b-b7c4-0b440b29b050
38122-0,,"Wooden furniture of a kind used in offices, other than seats",0,bdf91a40-a7b7-4651-9c94-b591ff2d6347
38130-0,,"Wooden furniture of a kind used in the kitchen, other than seats",0,127d9229-1ad8-4f30-83f3-50460a9ea20c
38140-1,,Wooden furniture of a kind used in the bedroom,0,13ff6840-63e4-4f8e-8f64-bdf36b094d7c
38140-2,,Furniture of plastic,0,886764ef-3911-4179-a9aa-895118b55760
38140-3,,"Complete and assembled domestic furniture, metal or predominantly metal",0,449348f9-4779-4af6-80ee-0f9d7ecf7d27
38150-1,,Mattresses,0,03fb6211-1e73-4102-b74f-0f93b3c57b70
38220-0,,"Cultured pearls, precious or semi-precious stones, and similar",0,474d7e00-29ae-4326-8855-8537902e22ab
38240-1,,Articles of jewellery and goldsmiths' or silversmiths' wares,0,46559df3-6197-42a0-9a71-a1e891e0679a
38240-2,,Articles of natural or cultured pearls,0,2b9753a2-add2-40d4-a980-b2435152ff69
38310-0,,Pianos and other keyboard stringed musical instruments,0,89936dba-9438-41f3-ae05-ba2fb3b094f2
38320-0,,Other stringed musical instruments,0,6c0491bc-2225-4c4d-a55e-ce08b43912ee
38410-0,,"Snow-skis and other snow-ski equipment, ice-skates and roller-skates",0,0f00cfe6-2a55-4ee2-bf85-625921112bee
38430-0,,Gymnasium or athletics articles and equipment,0,86b3597f-993d-4dbe-a98f-b0085391add7
38440-1,,Golf clubs and other golf equipment,0,da9c7935-624b-4703-aa9d-6cbcce7a2fc4
38450-0,,"Fishing rods and other line fishing tackle; landing nets, butterfly nets and similar",0,c94441a8-b922-497c-92ad-91626db39a57
38520-0,,Dolls representing human beings; toys representing animals or non-human creatures,0,e018eec1-0324-4b63-81f1-ad5d03b2a693
38580-0,,Video games of a kind used with a television receiver,0,c9127673-8391-4e54-a273-ce9a54a5f59d
38700-0,,Prefabricated buildings,0,21805847-b136-4ebc-98ac-4d13a6639193
38911-1,,"Pens, stylos, pen-holders, pencil-holders and similar holders",0,4c5bf8fd-df6b-43f0-acad-e72e5601309b
38911-2,,"Pencils, crayons, pencil leads, pastels, drawing charcoals and chalks",0,188da3d1-4611-47e9-85f5-3299e1322528
38921-0,,"Umbrellas, sun-umbrellas, walking-sticks, seat-sticks and the like",0,e41c3871-b576-41a0-ba42-5322e4f7a41f
38997-0,,Imitation jewelry,0,20df55ae-5147-4f2f-a111-39b7fc41faa2
41111-0,,Pig iron and spiegeleisen,0,571db17d-4ba8-41af-bbd0-31cd14e34855
41112-0,,Ferro-manganese,0,a033abf4-a280-4ff3-904a-359e60d47ad3
41113-0,,Ferro-chromium,0,3bf58ab7-2cc1-43c4-81a6-fd2e345a6783
41115-1,,Ferro-silicon,0,fd6845f4-aa97-4414-b4f1-9306cfcd3c69
41120-0,,Crude steel and steel semi-finished products,0,fc179b25-2a2e-4f72-979f-3e917e4c96d8
41210-0,,"Flat-rolled products of iron or steel, not further worked than hot-rolled",0,4a3baf59-8a99-40b1-9fb0-c2a6e6561804
41220-0,,"Flat-rolled products of iron or steel, not further worked than cold-rolled",0,873fa364-4563-4e4b-8615-586bb795f319
41232-1,,"Flat-rolled products of iron or non-alloy steel, plated or coated with tin",0,9f43b24d-4afa-48b8-a81a-4797c70d1181
41232-2,,"Flat-rolled products of iron or non-alloy steel, plated or coated with zinc (galvanized sheets)",0,e3d3f66c-0cb5-4e70-bff7-329ea59ea42a
41232-3,,"Flat-rolled products of iron or non-alloy steel, plated or coated with lead",0,0bd77deb-2bf9-4395-8839-1b8fa1b5d637
41232-4,,"Flat-rolled products of iron or non-alloy steel, clad, plated or coated (except with tin, lead or zinc)",0,c1c1ad53-4d3b-44c8-b1ea-2d98f087d87d
41233-0,,Flat-rolled products of silicon-electrical steel,0,cea651f9-e985-4b90-80af-c1f57b86cd42
41240-0,,"Bars and rods of iron or steel, hot-rolled",0,43a265fe-f29e-4360-a955-7439e24b463d
41240-1,,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or steel",0,b0b3a00b-5c07-493f-b756-aa3cc6bef5c3
41251-0,,"Angles, shapes and sections, of iron or non-alloy steel",0,fb5447f2-ff2c-452a-b810-ff2bce82c820
41252-0,,"Sheet piling, shapes and sections, of iron or steel",0,979d5a37-4a79-4d48-a65d-a3d1871a46e2
41253-0,,Railway or tramway track construction material of iron or steel,0,d2efe164-5c60-47a3-a12e-4f5b338cd322
41260-1,,"Wire of iron or non-alloy steel, stainless steel or other alloy steel",0,132cdb2d-ead6-4c25-844f-41cd81f13dd2
41265-0,,"Angles, shapes and sections of stainless steel or other alloy steel",0,67974070-0a60-4453-8dfb-7e05231946d5
41270-1,,"Tubes, pipes and hollow profiles, of iron or steel",0,7d774466-9f04-4dbc-8b73-40f2086126c3
41278-0,,"Tube or pipe fittings, of iron or steel",0,dbcd740e-90cc-42df-b045-74f4ec5bfa26
41310-0,,"Silver, including silver plated with gold or platinum",0,d7270084-87bd-483b-a198-f7cda2a6d270
41320-0,,Gold including gold plated with platinum,0,684ebbd1-20e1-4085-8018-e25c4b81f6ae
41330-0,,"Platinum, unwrought or in semi-manufactured forms",0,8237a2b7-d5e5-46d9-9a5d-3059e6965165
41412-0,,Unrefined copper; copper anodes for electrolytic refining,0,eff219e0-15c8-41cc-b9e9-7ae56dbfed27
41413-1,,"Refined copper; unwrought, not alloyed",0,0ee8cfb2-bf75-4666-af69-8049d010919f
41422-0,,"Nickel, unwrought",0,cf385f6b-7bd5-4a46-897b-5a253fce63f3
41431-1,,"Aluminum, unwrought, not alloyed",0,0d67910a-2179-458c-97ec-7ae19512b8a0
41432-0,,"Alumina (aluminum oxide), except artificial corundum",0,23277f9d-52c2-4469-b14f-d05075ef2d7e
41441-1,,"Refined lead, unwrought",0,dc57cad6-6433-4ec9-8133-6621a6854833
41442-1,,"Zinc, unwrought, not alloyed",0,85f11310-2af3-41d5-abec-bcaa6cf8fd76
41532-0,,"Bars, rods and profiles, of aluminium",0,16b00981-74c2-4c1f-9eb4-d6215565cd06
41536-0,,"Tubes, pipes and tube or pipe fittings, of aluminium",0,9ffe1d44-129e-4236-beee-ee8958b0a0d4
41600-1,,Cadmium and articles thereof,0,9fe4f30e-cceb-4169-8fe0-df27821326e5
42110-0,,"Bridges, bridge sections, towers and lattice masts, of iron or steel",0,43d2017a-3291-4b30-9409-5b41f2bae301
42120-0,,"Doors, windows and their frames and thresholds for doors, of iron, steel or aluminium",0,ac260ea4-6a82-4c98-8595-40ef9445958e
42190-1,,"Equipment for scaffolding, shuttering, propping or pit propping",0,33119c44-2ce0-4a46-bce2-6a4c51d0c3f4
42190-2,,"Other structures, plates, shapes and the like, for use in construction, of iron, steel or aluminium",0,12884aac-7aab-4c1f-a0ef-d67448438179
42200-0,,Containers for compressed or liquefied gas; other metal containers (>300 litres),0,75165fc4-e075-4b8c-be7c-e8b398d78c7d
42913-0,,Knives (except for machines) and scissors; blades therefor,0,036468e7-ca36-491b-a8ac-bd445640ce7d
42916-0,,"Spoons, forks, ladles, butter-knives, sugar-tongs and similar kitchen or tableware",0,ca61de08-6d40-4e6b-957b-39c283ecba51
42921-0,,Hand tools,0,3a02e5de-26c1-41e7-8e59-d870c7941cde
42922-1,,"Interchangeable tools for hand tools, whether or not power-operated or for machine-tools",0,3aac36a6-cbb2-4bf1-9500-d3f91edf796a
42922-2,,"Knives and cutting blades, for machines or for mechanical appliances",0,dff82091-97d9-4c66-9fed-eec32c602532
42922-3,,"Plates, sticks, tips and the like for tools, unmounted, of cermets",0,29c37cae-8f70-4095-b7ba-a42578a70d52
42931-0,,"Containers (other than for compressed or liquefied gas) of iron, steel or aluminum (≤300 litres)",0,22240092-5202-4299-9e7f-91a14641134f
42940-1,,"Stranded wire, cables, plaited bands and the like, of metal, not electrically insulated",0,7bbb5fed-c022-4192-bed9-a59946b310e8
42944-0,,"Nails, tacks, staples, screws, bolts and similar articles, of metal",0,5ce8959e-58ce-4d04-bfdd-3c17a2d90623
42945-1,,"Springs and leaves for springs, of iron or steel",0,e6f2f5a5-81a0-40bb-96b0-34b5a3f150a7
42992-1,,"Padlocks, locks and keys of base metal; base metal fittings for furniture, doors, and the like",0,c4097cce-3c4c-4dd8-9b2e-d9f16a644962
42999-1,,"Metal advertising signs, name plates and sign plates (non-electric)",0,fc1c2890-ce19-45ed-b743-dbb60b72ccd0
43110-1,,"Internal combustion engines, excluding diesel, other than for motor vehicles and aircraft",0,28b20e4c-ecac-4392-93bc-e6e6d9a3e4c6
43110-2,,"Diesel engines, other than for motor vehicles and aircraft",0,31bca81a-83ac-47db-a893-222330b035e9
43120-1,,"Motor vehicle engines, spark-ignition",0,429d629e-1a42-4455-8aea-1e2a599e9346
43123-0,,Compression-ignition internal combustion piston engines for motor vehicles,0,226318c6-83c5-4c24-9d73-2d9e0ccd2262
43131-0,,"Spark-ignition reciprocating or rotary internal combustion piston engines, for aircraft",0,2af1439a-373b-4a54-9593-3f591f51edc7
43132-1,,Turbo-jets of a thrust not exceeding 25 kN,0,9011d685-ef7a-4b6f-aec4-d4301aa53cb1
43132-2,,Turbo-jets of a thrust exceeding 25 kN,0,2c9e54f3-b0a9-479d-bdde-c528bbee83df
43132-3,,"Turbo-propellers of a power not exceeding 1,100 kW",0,86e00ee4-6eee-478f-a419-8f892361d64f
43132-4,,"Turbo-propellers of a power exceeding 1,100 kW",0,444cc760-cbc9-44be-a8c4-8eacfc9d7b2b
43134-1,,"Aircraft launching gear, deck-arrestor or similar gear and parts thereof",0,d8dc441e-0b3d-4996-a788-406f116afbb8
43141-0,,Steam turbines and other vapor turbines,0,b6ee74eb-e2e2-459d-af4f-365abdffb12e
43220-0,,Pumps for liquids; liquid elevators,0,a459138b-46e7-44ec-b041-33ee77be1419
43230-0,,Air or vacuum pumps; air or other gas compressors,0,54a45096-1e4d-41c8-837b-7a7bd91c3065
43240-1,,"Taps, cocks, valves and similar appliances for pipes, tanks, vats or the like",0,91df6475-b2bc-48b3-93df-3007cf5f4cb9
43310-0,,Ball or roller bearings,0,e54e1819-b587-4694-b93a-4b37e1ae5fd3
43320-0,,"Transmission shafts, cranks, bearing housings, gearing, and the like; articulated link chain",0,bb42eb2e-1ba7-43a7-8f14-2397424612d5
43410-0,,"Furnace burners; mechanical stokers, mechanical grates and similar appliances",0,f4d3dd86-2035-4f15-a614-884876639588
43520-0,,"Derricks, cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",0,495c7dc3-e9cc-4e51-af10-418ebe3319e7
43530-0,,Fork-lift trucks and other works trucks; tractors of the type used on railway station platforms,0,f32a4a50-30eb-49e6-8623-0c1aa4a4f0ef
43540-1,,Escalators and moving walkways,0,c8b6d0d8-70a8-4fae-a8bd-4ef8dd4f3a87
43540-2,,Lifts and skip hoists,0,c0a9bd1a-27af-4b16-9cfa-262443b5d0bc
43912-0,,Air conditioning machines,0,323203d1-8353-4173-85bd-867e404cd8a6
43913-0,,Industrial or commercial refrigerating or freezing equipment and heat pumps,0,fa0d0fdc-7285-42cf-9816-c674ae64b98c
44100-1,,"Tractors, including pedestrian controlled",0,f64f5b56-50fc-4ca1-9037-c60bba9cfdda
44100-2,,"Mowers, whether worked by hand or motor driven, animal- or vehicle-operated",0,91248884-7c0c-4a61-8c9b-6b6b27ef2984
44110-1,,Ploughs for agricultural purposes,0,e2784595-9961-4070-8bc8-9ee545af9f41
44110-2,,"Seeders, planters, transplanters",0,47abba6e-0265-441d-abba-0deec48813c1
44110-3,,Manure spreaders and fertilizer distributors,0,7519e794-dcaa-4fbc-8bcf-bcde0933949d
44130-1,,Combine harvester-threshers,0,1680287f-3bec-4f8d-9379-a00f2bb5095b
44130-2,,Threshing machinery except combine harvester-threshers,0,f83184fd-4e3d-4eb0-b6a9-e097a9728ca7
44130-3,,"Straw or fodder balers, including pickup balers",0,bcf65a9e-4b1e-4de1-beb2-dcbba0f74015
44130-4,,Root or tuber harvesting machines,0,c1750200-38ce-4a7b-acff-bc1609fdce75
44180-1,,Milking machines,0,866c76b1-002a-4239-96f1-71a3314098e2
44211-0,,Machine-tools for working any material by removal of material,0,bb083edb-4586-4725-b80c-98472d3712ae
44213-0,,Lathes for removing metal,0,7bb7f27d-66a0-4e35-aa82-0bb3f524dc01
44214-0,,"Machine-tools for drilling, boring or milling metal",0,a31e4d66-a42a-488b-97ab-2c12f5add9f7
44216-1,,Grinding and sharpening machines,0,da581476-b8d1-40b8-8abf-cd7bcb763ad8
44216-2,,Metal finishing machines except grinding and sharpening machines,0,71636fd6-f7c8-4377-9d5d-94ed25b58689
44217-0,,Machine tools for working metal,0,2c5e91dc-276d-4370-8563-6095d665a671
44222-0,,Machine-tools for working wood,0,8eb358c7-611b-4be1-a4e9-f13d819937f8
44231-0,,"Tools for working in the hand, pneumatic, hydraulic or with self-contained non-electric motor",0,01820082-f414-4857-91c3-f0555f118975
44232-0,,"Electro-mechanical tools for working in the hand, with self-contained electric motor",0,6d92d38d-287f-4262-945e-a1cebe55f7ac
44420-1,,"Mechanical shovels, excavators and shovel loaders",0,44f285a2-4603-484f-b8ad-3013541883ef
44421-0,,"Bulldozers, self-propelled",0,682e484d-e930-4265-886d-f8ca0ec8d15c
44440-0,,"Machinery for sorting, mixing or kneading solids; machinery for agglomerating or shaping",0,cb9e7ed6-8d69-4313-b69b-17235e199529
44610-1,,"Machines for preparing, weaving and knitting textiles",0,9b13ad4c-964c-4e1f-9a40-29b032351e9d
44623-0,,"Sewing machines, except book sewing and household sewing machines",0,ac8056a0-93cd-4bab-b06f-81dcf57d630b
44710-0,,"Tanks and other armoured fighting vehicles, motorized, and parts thereof",0,f36b2bf2-82f1-4693-a7ff-bdd7a7b3bfbb
44720-0,,"Military weapons, other than revolvers, pistols and swords and the like",0,a7c9c915-736f-421b-bfdd-d8dcf1555d11
44730-1,,Revolvers and pistols,0,09ecb8c1-41e9-4c52-9801-e7fd9f5504df
44730-2,,"Sporting, hunting, target-shooting guns",0,aea6875b-e248-4afa-b372-e477bd50d959
44740-1,,"Bombs, grenades, torpedoes, mines, missiles and similar munitions of war",0,3996bd85-0ffe-4650-a79f-be9aade81674
44811-1,,"Combined refrigerators-freezers, with separate external doors",0,aa96930b-92b6-450a-91bf-8b0d0cc3d5ab
44811-2,,Other refrigerators and freezers of the household type,0,14c6374e-6baa-443f-894b-1c465e2eadb0
44812-1,,Household washing and drying machines,0,70c26b2f-56b1-4515-a01b-0315fb432ac0
44814-0,,Household sewing machines,0,24f86581-0551-429e-a8b4-af8c43bb0177
44816-1,,"Domestic food grinders and mixers and fruit or vegetable juice extractors, with self-contained electric motor",0,df81bcb7-7d9a-441f-aad5-4ffbb46695f1
44816-2,,Electric smoothing irons,0,29c8c2fd-058a-498d-a7c7-140ea6062f76
44816-3,,Vacuum cleaners,0,d4617052-6f1e-4583-b872-143a4c9eaa9d
44817-1,,Microwave ovens,0,0936acad-db15-47d2-ab81-1cc53676d218
44817-2,,"Electric ovens, cookers, cooking plates, boiling rings, grillers and roasters",0,55619cd0-1b9d-4fb2-9355-d877dbb78f79
44817-3,,Electric water heaters and immersion heaters,0,0d9c8955-fc8e-4e93-804b-b1c8de5d15d6
44817-4,,Electric space heating apparatus and soil heating apparatus,0,68caa75b-32ce-4515-ae80-00c88ee51da9
44821-1,,"Domestic, non-electric, cooking or heating appliances",0,eaefac34-f24b-4cbb-93d5-648df3f1a211
44914-1,,Printing presses,0,0e696568-70e6-411f-858b-f3349876cfbb
45130-1,,Electronic calculators and pocket-size machines with calculating functions,0,e3d3fff9-1c27-43b2-8b0e-478931fe4480
45130-2,,Cash registers,0,9474681f-8f79-4b41-a78e-70068c9b7c26
45200-0,,Computing machinery and parts and accessories thereof (total production),0,7b41c29a-20e7-410f-8c0c-4e696da2cca4
45220-0,,Laptop PCs and palm-top organizers,0,16ba5375-70e0-4850-9807-7d60ebe680e0
45230-0,,Desktop PCs,0,969d12a0-17f6-4414-a8af-9046e1cced05
45240-0,,Digital data processing machines: presented in the form of systems,0,33883b62-9e46-455f-82a0-f1505ee20dfc
45260-1,,Printers,0,f789aaa9-946e-4ff2-8445-fd18137901f8
45260-2,,Keyboards,0,f2766c97-99e0-4b78-bab3-e114da5665bf
45260-3,,Monitors (visual display units),0,ec17c89a-7ae9-4092-8a9e-589a6b06c771
45260-4,,"Other input or output units (excluding printers, monitors and keyboards)",0,7316cd88-6a1f-48dc-9b6c-c5ee45b0e6b8
45270-1,,Central storage units,0,d4d690d5-c9ed-4763-b075-3f3399e010f8
45270-2,,CD-ROM drives,0,90ca981d-c34c-45b4-9679-dd8f2fcaf222
45270-3,,Hard disk drives,0,5cc2f9ed-32bd-4d21-b8e5-74cf78b9454d
45270-4,,Floppy disk drives,0,ce6df11e-ca0e-40a3-8ee6-e10718ac3c16
45270-5,,Magnetic tape storage units,0,374b82d2-3824-426a-a037-9dd704da1acc
46111-0,,Motors of an output not exceeding 37.5 W; other DC motors and DC generators,0,87324357-867f-4acc-8f33-decda852237f
46112-0,,AC/DC motors of an output exceeding 37.5 W; other AC motors; AC generators (alternators),0,ce1c3dca-ef97-4878-8486-868d5aa079cd
46113-0,,Electric generating sets and rotary converters,0,2c082319-f99c-4677-b168-b481746e3439
46121-0,,Electrical transformers,0,a56258c9-c12f-46d2-96dd-b1a268a26926
46122-1,,Ballasts for discharge lamps or tubes,0,d538a785-78ec-4ed0-9c1d-49d2c19be1d2
46122-2,,Static converters,0,1136b95f-acf1-4eaf-a24a-848b188fc937
46210-0,,"Electrical apparatus for switching, protecting, or connecting electrical circuits or optical fibres",0,92ffd43d-f737-4b2e-87c9-f7f9d31995ee
46210-1,,Automatic circuit breakers,0,ff25e59a-dac3-4afc-865a-d061ab9a4074
46210-2,,"Fuses, electrical",0,d28776ba-7e54-4719-a0c6-5d55384356e0
46212-1,,Relays,0,4a9552a1-e8b2-4e91-bdab-bbc5c3c2b8eb
46212-2,,"Lamp holders, plugs and sockets",0,5729fe54-80a4-4b89-a85f-54df37b485d8
46214-0,,"Boards, consoles, etc. equipped with electrical switching apparatus, for voltage >1000 V",0,f6ee0354-a98a-4645-8d3e-8a463393571b
46300-1,,Insulated wire and cable,0,ff43dcc5-df43-4eff-b006-3846dcea29be
46360-0,,Optical fiber cables,0,074e9e40-af87-4013-9d40-3172d434b2e0
46410-0,,Primary cells and primary batteries,0,8e856f2c-3471-4c85-bc0d-8d58b45d6bef
46420-0,,Electric accumulators,0,385de43d-0bf7-434a-b841-68bcb24a2036
46510-0,,Electric filament or discharge lamps; arc lamps,0,f14e69f4-2c2c-4443-bc86-45b376f47ae4
46531-1,,"Electric table, desk, bedside or floor standing lamp",0,337df573-e73e-4fb7-b8c9-12971a81f0bc
46531-2,,Chandeliers,0,0c185c15-e246-411c-95fd-4a4b0f3b5b06
